key,bank,addr,pitch,flip,height,rows_walked,words,bytes,native,zoomed_seen,count,first_frame,w0,w1,w2,w3,w4,w5,w6,w7
3_6FA6_000F_00C,3,0x6FA6,15,0,12,12,159,338,0,18,18,1134,0x7266,0x011A,0x000F,0x6FA6,0xF3C9,0x52F7,0x0000,0x70DA
3_6FA6_000F_00E,3,0x6FA6,15,0,14,14,189,400,1,12,18,1139,0x7769,0x010C,0x000F,0x6FA6,0xF3C9,0x49EF,0x0000,0x70DA
0_0A6F_000A_028,0,0x0A6F,10,0,40,40,297,642,1,0,16,3420,0xB890,0x00BB,0x000A,0x0A6F,0xF082,0x0000,0x0000,0x0C06
0_1D25_000F_040,0,0x1D25,15,0,64,64,492,1056,1,0,16,4897,0xB878,0x0177,0x000F,0x1D25,0xF082,0x0000,0x0000,0x20EB
3_38B0_0013_036,3,0x38B0,19,0,54,54,809,1680,1,0,16,3203,0xB882,0x01BF,0x0013,0x38B0,0xF391,0x0000,0x0000,0x3CBB
3_6218_0107_039,3,0x6218,7,1,57,57,349,763,1,0,16,1194,0xB87F,0x00DC,0x0107,0x6218,0xF389,0x0000,0x0000,0x63A1
3_65FD_0104_01E,3,0x65FD,4,1,30,30,104,246,1,0,16,1194,0xA082,0x00E8,0x0104,0x65FD,0xF38A,0x0000,0x0000,0x6672
3_6A24_0103_00F,3,0x6A24,3,1,15,15,45,113,1,0,16,1194,0x8879,0x00EE,0x0103,0x6A24,0xF38B,0x0000,0x0000,0x6A4F
0_0689_0009_03F,0,0x0689,9,0,63,63,481,1033,1,0,15,3667,0xB879,0x0150,0x0009,0x0689,0xF082,0x0000,0x0000,0x08C8
3_6DF9_000C_016,3,0x6DF9,12,0,22,22,258,546,1,12,15,1136,0x7660,0x0133,0x000C,0x6DF9,0xF3C9,0x3AB5,0x0000,0x6FAF
2_0D42_0009_03B,2,0x0D42,9,0,59,59,400,867,1,0,14,3841,0xB87D,0x016C,0x0009,0x0D42,0xF282,0x0000,0x0000,0x0F5B
3_1B3F_0009_030,3,0x1B3F,9,0,48,48,432,920,1,0,13,1395,0xE0B0,0x01E7,0x0009,0x1B3F,0xF380,0x0000,0x0000,0x1CF7
3_1B3F_0009_034,3,0x1B3F,9,0,52,52,468,996,1,0,13,1396,0xE0AC,0x01E7,0x0009,0x1B3F,0xF380,0x0000,0x0000,0x1D1B
3_1B3F_0009_038,3,0x1B3F,9,0,56,56,504,1072,1,0,13,1397,0xE0A8,0x01E7,0x0009,0x1B3F,0xF380,0x0000,0x0000,0x1D3F
3_1B3F_0009_03C,3,0x1B3F,9,0,60,60,540,1148,1,0,13,1398,0xE0A4,0x01E7,0x0009,0x1B3F,0xF380,0x0000,0x0000,0x1D63
0_1AEB_0009_040,0,0x1AEB,9,0,64,64,351,774,1,0,12,4895,0xB878,0x0178,0x0009,0x1AEB,0xF082,0x0000,0x0000,0x1D30
3_6C3D_0008_01D,3,0x6C3D,8,0,29,29,197,431,0,12,12,1129,0xAF92,0x0138,0x0008,0x6C3D,0xF3C9,0x1BDE,0x0000,0x6E00
3_6DF9_000C_013,3,0x6DF9,12,0,19,19,222,471,0,12,12,1130,0x8C79,0x0136,0x000C,0x6DF9,0xF3C9,0x6BDE,0x0000,0x6FAF
3_6DF9_000C_014,3,0x6DF9,12,0,20,20,234,496,0,12,12,1132,0x836F,0x0135,0x000C,0x6DF9,0xF3C9,0x737B,0x0000,0x6FAF
3_6DF9_000C_015,3,0x6DF9,12,0,21,21,246,521,0,12,12,1134,0x7B66,0x0135,0x000C,0x6DF9,0xF3C9,0x6318,0x0000,0x6FAF
3_6DF9_000C_019,3,0x6DF9,12,0,25,25,294,621,0,12,12,1140,0x7158,0x0131,0x000C,0x6DF9,0xF3C9,0x5DEF,0x0000,0x6FAF
3_6DF9_000C_01F,3,0x6DF9,12,0,31,31,366,771,0,12,12,1146,0x7859,0x012F,0x000C,0x6DF9,0xF3C9,0x68C6,0x0000,0x6FAF
3_6FA6_000F_00A,3,0x6FA6,15,0,10,10,129,276,0,12,12,1128,0x7C72,0x012B,0x000F,0x6FA6,0xF3C9,0x5BFF,0x0000,0x70CC
3_6FA6_000F_00D,3,0x6FA6,15,0,13,13,174,369,0,12,12,1137,0x7366,0x0112,0x000F,0x6FA6,0xF3C9,0x2A52,0x0000,0x70DA
3_6FA6_000F_00F,3,0x6FA6,15,0,15,15,204,431,0,12,12,1141,0x7C6D,0x0106,0x000F,0x6FA6,0xF3C9,0x518C,0x0000,0x70DA
3_6FA6_000F_010,3,0x6FA6,15,0,16,16,219,462,0,12,12,1143,0x8474,0x0101,0x000F,0x6FA6,0xF3C9,0x4129,0x0000,0x70DA
3_6FA6_000F_013,3,0x6FA6,15,0,19,19,257,541,0,12,12,1147,0x9986,0x00F4,0x000F,0x6FA6,0xF3C9,0x6463,0x0000,0x70DA
3_6C3D_0008_023,3,0x6C3D,8,0,35,35,228,499,1,6,11,1136,0xA17E,0x013E,0x0008,0x6C3D,0xF3C9,0x7294,0x0000,0x6E00
2_0B26_0009_03C,2,0x0B26,9,0,60,60,431,930,1,0,10,3837,0xB87C,0x0169,0x0009,0x0B26,0xF282,0x0000,0x0000,0x0D49
3_8742_010D_037,3,0x8742,13,1,55,55,620,1303,1,0,10,4758,0xB881,0x0185,0x010D,0x8742,0xF38F,0x0000,0x0000,0x8A01
3_8A0D_0111_016,3,0x8A0D,17,1,22,22,302,634,1,0,10,4768,0xB8A2,0x0178,0x0111,0x8A0D,0xF38F,0x0000,0x0000,0x8B73
3_1D82_0006_018,3,0x1D82,6,0,24,24,144,320,0,9,9,844,0x8D75,0x0102,0x0006,0x1D82,0xF3C0,0x6129,0x0000,0x1E39
3_1D82_0006_01C,3,0x1D82,6,0,28,28,165,366,0,9,9,852,0x7B5F,0x00E1,0x0006,0x1D82,0xF3C0,0x4084,0x0000,0x1E3F
3_1D82_0006_01E,3,0x1D82,6,0,30,30,173,384,0,9,9,855,0x8567,0x00D5,0x0006,0x1D82,0xF3C0,0x7042,0x0000,0x1E3F
3_1E38_000A_001,3,0x1E38,10,0,1,1,10,29,1,0,9,870,0xE0DF,0x015A,0x000A,0x1E38,0xF3C0,0x0000,0x0000,0x1E4B
3_1E38_000A_012,3,0x1E38,10,0,18,18,180,386,1,0,9,869,0xE0CE,0x0157,0x000A,0x1E38,0xF3C0,0x0000,0x0000,0x1EF5
3_1E38_000A_01E,3,0x1E38,10,0,30,30,300,638,0,9,9,844,0x9173,0x0111,0x000A,0x1E38,0xF3C0,0x6A73,0x0000,0x2017
3_1E38_000A_021,3,0x1E38,10,0,33,33,330,701,0,9,9,847,0x7D5C,0x011A,0x000A,0x1E38,0xF3C0,0x3DEF,0x0000,0x2021
3_1E38_000A_024,3,0x1E38,10,0,36,36,360,764,0,9,9,850,0x734F,0x0121,0x000A,0x1E38,0xF3C0,0x316B,0x0000,0x2021
3_1E38_000A_025,3,0x1E38,10,0,37,37,370,785,0,9,9,851,0x714C,0x0124,0x000A,0x1E38,0xF3C0,0x494A,0x0000,0x2021
3_1E38_000A_026,3,0x1E38,10,0,38,38,380,806,0,9,9,852,0x714B,0x0127,0x000A,0x1E38,0xF3C0,0x5929,0x0000,0x2021
3_1E38_000A_028,3,0x1E38,10,0,40,40,400,848,0,9,9,853,0x724A,0x0129,0x000A,0x1E38,0xF3C0,0x60E7,0x0000,0x2021
3_1E38_000A_029,3,0x1E38,10,0,41,41,410,869,0,9,9,854,0x734A,0x012C,0x000A,0x1E38,0xF3C0,0x58C6,0x0000,0x2021
3_1E38_000A_02A,3,0x1E38,10,0,42,42,420,890,0,9,9,855,0x764C,0x012E,0x000A,0x1E38,0xF3C0,0x48A5,0x0000,0x2021
3_1E38_000A_02C,3,0x1E38,10,0,44,44,440,932,0,9,9,856,0x7A4E,0x0131,0x000A,0x1E38,0xF3C0,0x1063,0x0000,0x2021
3_1E38_000A_02E,3,0x1E38,10,0,46,46,460,974,0,9,9,857,0x7F51,0x0133,0x000A,0x1E38,0xF3C0,0x7042,0x0000,0x2021
3_1E38_000A_02F,3,0x1E38,10,0,47,47,470,995,0,9,9,858,0x8455,0x0136,0x000A,0x1E38,0xF3C0,0x3C21,0x0000,0x2021
3_2015_000D_008,3,0x2015,13,0,8,8,86,188,1,0,9,860,0xE0D8,0x00EC,0x000D,0x2015,0xF3C0,0x0000,0x0000,0x2087
3_2015_000D_015,3,0x2015,13,0,21,21,249,527,1,0,9,859,0xE0CB,0x00ED,0x000D,0x2015,0xF3C0,0x0000,0x0000,0x2132
3_2015_000D_016,3,0x2015,13,0,22,22,262,554,0,9,9,844,0xA08A,0x0107,0x000D,0x2015,0xF3C0,0x7BBD,0x0000,0x222E
3_2015_000D_017,3,0x2015,13,0,23,23,275,581,0,9,9,845,0x9E87,0x0106,0x000D,0x2015,0xF3C0,0x377B,0x0000,0x223B
3_2015_000D_018,3,0x2015,13,0,24,24,288,608,0,9,9,846,0x9E86,0x0104,0x000D,0x2015,0xF3C0,0x6339,0x0000,0x223B
3_2015_000D_01A,3,0x2015,13,0,26,26,312,658,0,9,9,849,0xA288,0x00FE,0x000D,0x2015,0xF3C0,0x3A73,0x0000,0x222E
3_2015_000D_01C,3,0x2015,13,0,28,28,336,708,0,9,9,850,0xA68A,0x00FC,0x000D,0x2015,0xF3C0,0x7231,0x0000,0x223B
3_2015_000D_01D,3,0x2015,13,0,29,29,347,731,0,9,9,851,0xAA8D,0x00FB,0x000D,0x2015,0xF3C0,0x4DEF,0x0000,0x223B
3_2015_000D_01E,3,0x2015,13,0,30,30,358,754,0,9,9,852,0xB092,0x00F9,0x000D,0x2015,0xF3C0,0x19AD,0x0000,0x223B
3_2015_000D_01F,3,0x2015,13,0,31,31,368,775,0,9,9,853,0xB697,0x00F7,0x000D,0x2015,0xF3C0,0x556B,0x0000,0x222E
3_2015_000D_023,3,0x2015,13,0,35,35,403,849,0,9,9,855,0xC7A4,0x00F4,0x000D,0x2015,0xF3C0,0x54E7,0x0000,0x223B
3_2015_000D_025,3,0x2015,13,0,37,37,417,879,0,9,9,856,0xD1AC,0x00F2,0x000D,0x2015,0xF3C0,0x64A5,0x0000,0x223B
3_2015_000D_027,3,0x2015,13,0,39,39,429,905,0,9,9,857,0xDCB5,0x00F0,0x000D,0x2015,0xF3C0,0x5463,0x0000,0x223B
3_223D_0007_00A,3,0x223D,7,0,10,10,47,112,1,0,9,855,0xE0D6,0x00EE,0x0007,0x223D,0xF3C0,0x0000,0x0000,0x2288
3_223D_0007_014,3,0x223D,7,0,20,20,109,246,1,0,9,854,0xE0CC,0x00F0,0x0007,0x223D,0xF3C0,0x0000,0x0000,0x22CF
3_22E3_0009_018,3,0x22E3,9,0,24,24,212,456,1,0,9,860,0xE0C8,0x015D,0x0009,0x22E3,0xF3C0,0x0000,0x0000,0x23C3
3_6DF9_000C_01A,3,0x6DF9,12,0,26,26,306,646,1,6,9,1142,0x7157,0x0131,0x000C,0x6DF9,0xF3C9,0x618C,0x0000,0x6FA3
0_0E10_0108_03C,0,0x0E10,8,1,60,60,423,914,1,0,8,3354,0x864A,0x00C1,0x0108,0x0E10,0xF082,0x0000,0x0000,0x0FEE
3_01D0_0014_048,3,0x01D0,20,0,72,72,1302,2684,0,8,8,848,0xB870,0x00F2,0x0014,0x01D0,0xF385,0x6063,0x0000,0x07F5
3_01D0_0014_04A,3,0x01D0,20,0,74,74,1334,2750,0,8,8,849,0xB86E,0x00F2,0x0014,0x01D0,0xF385,0x5042,0x0000,0x07F5
3_01D0_0014_04C,3,0x01D0,20,0,76,76,1365,2814,0,8,8,850,0xB86C,0x00F1,0x0014,0x01D0,0xF385,0x3021,0x0000,0x07F5
3_01D0_0014_04E,3,0x01D0,20,0,78,78,1394,2874,1,0,8,851,0xB86A,0x00F1,0x0014,0x01D0,0xF385,0x0000,0x0000,0x07F5
3_01E3_0114_040,3,0x01E3,20,1,64,64,1192,2456,0,8,8,844,0xB878,0x00F5,0x0114,0x01E3,0xF385,0x00E7,0x0000,0x07EF
3_01E3_0114_042,3,0x01E3,20,1,66,66,1230,2534,0,8,8,845,0xB876,0x00F4,0x0114,0x01E3,0xF385,0x30C6,0x0000,0x07EF
3_01E3_0114_044,3,0x01E3,20,1,68,68,1268,2612,0,8,8,846,0xB874,0x00F4,0x0114,0x01E3,0xF385,0x50A5,0x0000,0x07EF
3_01E3_0114_046,3,0x01E3,20,1,70,70,1306,2690,0,8,8,847,0xB872,0x00F3,0x0114,0x01E3,0xF385,0x6084,0x0000,0x07EF
3_1D82_0006_00C,3,0x1D82,6,0,12,12,72,164,1,0,8,866,0xE0D4,0x00A9,0x0006,0x1D82,0xF3C0,0x0000,0x0000,0x1DCF
3_22E3_0009_00C,3,0x22E3,9,0,12,12,104,228,1,0,8,861,0xE0D4,0x0162,0x0009,0x22E3,0xF3C0,0x0000,0x0000,0x2357
3_07FC_00EC_048,3,0x07FC,-20,0,72,72,1323,2726,0,7,7,856,0xB870,0x00F2,0x00EC,0x07FC,0xF385,0x6063,0x0000,0x01EE
3_07FC_00EC_04A,3,0x07FC,-20,0,74,74,1348,2778,0,7,7,857,0xB86E,0x00F2,0x00EC,0x07FC,0xF385,0x5042,0x0000,0x01EE
3_07FC_00EC_04C,3,0x07FC,-20,0,76,76,1372,2828,0,7,7,858,0xB86C,0x00F1,0x00EC,0x07FC,0xF385,0x3021,0x0000,0x01EE
3_07FC_00EC_04E,3,0x07FC,-20,0,78,78,1394,2874,1,0,7,859,0xB86A,0x00F1,0x00EC,0x07FC,0xF385,0x0000,0x0000,0x01EE
3_080F_01EC_040,3,0x080F,-20,1,64,64,1212,2496,0,7,7,852,0xB878,0x00F5,0x01EC,0x080F,0xF385,0x00E7,0x0000,0x01EC
3_080F_01EC_042,3,0x080F,-20,1,66,66,1250,2574,0,7,7,853,0xB876,0x00F4,0x01EC,0x080F,0xF385,0x30C6,0x0000,0x01EC
3_080F_01EC_044,3,0x080F,-20,1,68,68,1288,2652,0,7,7,854,0xB874,0x00F4,0x01EC,0x080F,0xF385,0x50A5,0x0000,0x01EC
3_080F_01EC_046,3,0x080F,-20,1,70,70,1324,2726,0,7,7,855,0xB872,0x00F3,0x01EC,0x080F,0xF385,0x6084,0x0000,0x01EC
3_2441_0113_025,3,0x2441,19,1,37,37,663,1371,1,0,7,4990,0xB893,0x01E8,0x0113,0x2441,0xF391,0x0000,0x0000,0x26EE
3_6051_0008_026,3,0x6051,8,0,38,38,230,506,1,0,7,1002,0xE0BA,0x0161,0x0008,0x6051,0xF389,0x0000,0x0000,0x6186
3_6051_0008_02A,3,0x6051,8,0,42,42,258,566,1,0,7,1003,0xE0B6,0x0161,0x0008,0x6051,0xF389,0x0000,0x0000,0x61A7
3_6051_0008_02E,3,0x6051,8,0,46,46,286,626,1,0,7,1004,0xE0B2,0x0161,0x0008,0x6051,0xF389,0x0000,0x0000,0x61C7
3_6051_0008_032,3,0x6051,8,0,50,50,316,690,1,0,7,1005,0xE0AE,0x0161,0x0008,0x6051,0xF389,0x0000,0x0000,0x61E8
3_6051_0008_036,3,0x6051,8,0,54,54,348,758,1,0,7,1006,0xE0AA,0x0160,0x0008,0x6051,0xF389,0x0000,0x0000,0x6208
3_6C3D_0008_022,3,0x6C3D,8,0,34,34,223,488,1,6,7,1135,0xA280,0x013E,0x0008,0x6C3D,0xF3C9,0x2AB5,0x0000,0x6E00
3_6C3D_0008_02A,3,0x6C3D,8,0,42,42,271,592,1,6,7,1142,0xA97F,0x0145,0x0008,0x6C3D,0xF3C9,0x396B,0x0000,0x6E00
0_0691_0109_03F,0,0x0691,9,1,63,63,414,899,1,0,6,4790,0xB879,0x019D,0x0109,0x0691,0xF082,0x0000,0x0000,0x08C1
2_F0C9_0016_054,2,0xF0C9,22,0,84,84,1569,3230,0,6,6,548,0x6A16,0x012F,0x0016,0xF0C9,0xF283,0x4084,0x0000,0xF8E9
3_6C3D_0008_01C,3,0x6C3D,8,0,28,28,191,418,0,6,6,1128,0xB397,0x0136,0x0008,0x6C3D,0xF3C9,0x13FF,0x0000,0x6DF8
3_6C3D_0008_01E,3,0x6C3D,8,0,30,30,203,444,0,6,6,1131,0xA98B,0x0139,0x0008,0x6C3D,0xF3C9,0x2B7B,0x0000,0x6DF8
3_6C3D_0008_01F,3,0x6C3D,8,0,31,31,208,455,0,6,6,1132,0xA687,0x013A,0x0008,0x6C3D,0xF3C9,0x1B5A,0x0000,0x6E00
3_6C3D_0008_020,3,0x6C3D,8,0,32,32,213,466,0,6,6,1133,0xA484,0x013C,0x0008,0x6C3D,0xF3C9,0x0318,0x0000,0x6E00
3_6C3D_0008_021,3,0x6C3D,8,0,33,33,218,477,0,6,6,1134,0xA382,0x013C,0x0008,0x6C3D,0xF3C9,0x5EF7,0x0000,0x6E00
3_6C3D_0008_024,3,0x6C3D,8,0,36,36,233,510,0,6,6,1137,0xA17D,0x013F,0x0008,0x6C3D,0xF3C9,0x2252,0x0000,0x6E00
3_6C3D_0008_025,3,0x6C3D,8,0,37,37,239,523,0,6,6,1138,0xA27D,0x0140,0x0008,0x6C3D,0xF3C9,0x5631,0x0000,0x6E00
3_6C3D_0008_026,3,0x6C3D,8,0,38,38,245,536,0,6,6,1139,0xA37D,0x0141,0x0008,0x6C3D,0xF3C9,0x69EF,0x0000,0x6DF8
3_6C3D_0008_027,3,0x6C3D,8,0,39,39,251,549,0,6,6,1140,0xA47D,0x0142,0x0008,0x6C3D,0xF3C9,0x09CE,0x0000,0x6E00
3_6C3D_0008_029,3,0x6C3D,8,0,41,41,264,577,0,6,6,1141,0xA67D,0x0143,0x0008,0x6C3D,0xF3C9,0x318C,0x0000,0x6E00
3_6C3D_0008_02C,3,0x6C3D,8,0,44,44,285,622,0,6,6,1143,0xAC80,0x0145,0x0008,0x6C3D,0xF3C9,0x3129,0x0000,0x6E00
3_6C3D_0008_02D,3,0x6C3D,8,0,45,45,292,637,0,6,6,1144,0xAF82,0x0146,0x0008,0x6C3D,0xF3C9,0x2108,0x0000,0x6E00
3_6C3D_0008_02F,3,0x6C3D,8,0,47,47,305,665,0,6,6,1145,0xB384,0x0147,0x0008,0x6C3D,0xF3C9,0x68C6,0x0000,0x6DF8
3_6C3D_0008_031,3,0x6C3D,8,0,49,49,316,689,0,6,6,1146,0xB887,0x0147,0x0008,0x6C3D,0xF3C9,0x54A5,0x0000,0x6E00
3_6C3D_0008_034,3,0x6C3D,8,0,52,52,331,722,0,6,6,1147,0xBD89,0x0148,0x0008,0x6C3D,0xF3C9,0x7063,0x0000,0x6E00
3_6C3D_0008_035,3,0x6C3D,8,0,53,53,336,733,0,6,6,1148,0xC28D,0x0149,0x0008,0x6C3D,0xF3C9,0x2842,0x0000,0x6E00
3_6DF9_000C_012,3,0x6DF9,12,0,18,18,210,446,0,6,6,1129,0x9280,0x0136,0x000C,0x6DF9,0xF3C9,0x3BFF,0x0000,0x6FA3
3_6DF9_000C_017,3,0x6DF9,12,0,23,23,270,571,0,6,6,1138,0x725B,0x0132,0x000C,0x6DF9,0xF3C9,0x7A52,0x0000,0x6FA3
3_6DF9_000C_018,3,0x6DF9,12,0,24,24,282,596,0,6,6,1139,0x7159,0x0132,0x000C,0x6DF9,0xF3C9,0x6231,0x0000,0x6FAF
3_6DF9_000C_01B,3,0x6DF9,12,0,27,27,318,671,0,6,6,1143,0x7257,0x0131,0x000C,0x6DF9,0xF3C9,0x256B,0x0000,0x6FAF
3_6DF9_000C_01C,3,0x6DF9,12,0,28,28,330,696,0,6,6,1144,0x7458,0x0130,0x000C,0x6DF9,0xF3C9,0x7129,0x0000,0x6FA3
3_6DF9_000C_01D,3,0x6DF9,12,0,29,29,342,721,0,6,6,1145,0x7659,0x0130,0x000C,0x6DF9,0xF3C9,0x2108,0x0000,0x6FAF
3_6DF9_000C_021,3,0x6DF9,12,0,33,33,385,811,0,6,6,1148,0x7F5E,0x012E,0x000C,0x6DF9,0xF3C9,0x0C63,0x0000,0x6FAF
3_6DF9_000C_022,3,0x6DF9,12,0,34,34,392,826,0,6,6,1149,0x8361,0x012D,0x000C,0x6DF9,0xF3C9,0x1042,0x0000,0x6FAF
3_6FA6_000F_006,3,0x6FA6,15,0,6,6,73,160,1,0,6,1158,0xE0DA,0x00DC,0x000F,0x6FA6,0xF3C9,0x0000,0x0000,0x700D
3_6FA6_000F_011,3,0x6FA6,15,0,17,17,233,491,0,6,6,1145,0x8D7C,0x00FA,0x000F,0x6FA6,0xF3C9,0x18C6,0x0000,0x70DA
3_6FA6_000F_012,3,0x6FA6,15,0,18,18,247,520,0,6,6,1146,0x9381,0x00F7,0x000F,0x6FA6,0xF3C9,0x68A5,0x0000,0x70DA
1_0005_0001_001,1,0x0005,1,0,1,1,1,11,1,0,5,1240,0x9D9C,0x00D6,0x0001,0x0005,0xF18E,0x0000,0x0000,0x0006
3_2DA4_0118_01A,3,0x2DA4,24,1,26,26,598,1230,1,0,5,4900,0x1A00,0x0069,0x0118,0x2DA4,0xF388,0x0000,0x0000,0x3000
3_6C3D_0008_003,3,0x6C3D,8,0,3,3,21,53,1,0,5,1159,0xE0DD,0x0158,0x0008,0x6C3D,0xF3C9,0x0000,0x0000,0x6C5B
3_6C3D_0008_00B,3,0x6C3D,8,0,11,11,77,173,1,0,5,1158,0xE0D5,0x0157,0x0008,0x6C3D,0xF3C9,0x0000,0x0000,0x6C9B
3_6C3D_0008_013,3,0x6C3D,8,0,19,19,135,297,1,0,5,1157,0xE0CD,0x0155,0x0008,0x6C3D,0xF3C9,0x0000,0x0000,0x6CDC
3_6C3D_0008_01B,3,0x6C3D,8,0,27,27,185,405,1,0,5,1156,0xE0C5,0x0154,0x0008,0x6C3D,0xF3C9,0x0000,0x0000,0x6D19
3_6C3D_0008_02B,3,0x6C3D,8,0,43,43,278,607,1,0,5,1154,0xE0B5,0x0151,0x0008,0x6C3D,0xF3C9,0x0000,0x0000,0x6D9B
3_6C3D_0008_033,3,0x6C3D,8,0,51,51,326,711,1,0,5,1153,0xE0AD,0x0150,0x0008,0x6C3D,0xF3C9,0x0000,0x0000,0x6DD9
0_0E09_0008_03C,0,0x0E09,8,0,60,60,382,832,1,0,4,846,0xB87C,0x010A,0x0008,0x0E09,0xF082,0x0000,0x0000,0x0FEF
0_20F3_010C_040,0,0x20F3,12,1,64,64,494,1060,1,0,4,4743,0xB878,0x01B9,0x010C,0x20F3,0xF082,0x0000,0x0000,0x23EE
2_F0C9_0016_046,2,0xF0C9,22,0,70,70,1261,2600,0,3,3,520,0x631D,0x0134,0x0016,0xF0C9,0xF283,0x096B,0x0000,0xF8E9
2_F0C9_0016_04D,2,0xF0C9,22,0,77,77,1415,2915,0,3,3,536,0x6619,0x0131,0x0016,0xF0C9,0xF283,0x6CE7,0x0000,0xF8DB
3_6051_0008_01A,3,0x6051,8,0,26,26,154,342,1,0,3,2152,0xE0C6,0x0191,0x0008,0x6051,0xF389,0x0000,0x0000,0x6127
3_6051_0008_01E,3,0x6051,8,0,30,30,182,402,1,0,3,2153,0xE0C2,0x0191,0x0008,0x6051,0xF389,0x0000,0x0000,0x6147
3_6051_0008_022,3,0x6051,8,0,34,34,206,454,1,0,3,2154,0xE0BE,0x0191,0x0008,0x6051,0xF389,0x0000,0x0000,0x6166
3_6051_0008_029,3,0x6051,8,0,41,41,251,551,1,0,3,2457,0xE0B7,0x0183,0x0008,0x6051,0xF389,0x0000,0x0000,0x619F
3_6051_0008_02D,3,0x6051,8,0,45,45,279,611,1,0,3,2458,0xE0B3,0x0183,0x0008,0x6051,0xF389,0x0000,0x0000,0x61BF
3_6051_0008_031,3,0x6051,8,0,49,49,308,673,1,0,3,2459,0xE0AF,0x0183,0x0008,0x6051,0xF389,0x0000,0x0000,0x61E0
3_6051_0008_035,3,0x6051,8,0,53,53,340,741,1,0,3,2460,0xE0AB,0x0183,0x0008,0x6051,0xF389,0x0000,0x0000,0x6200
3_6538_0006_019,3,0x6538,6,0,25,25,141,315,1,0,3,2152,0xE0C7,0x018D,0x0006,0x6538,0xF38A,0x0000,0x0000,0x65D2
3_6538_0006_01D,3,0x6538,6,0,29,29,160,357,1,0,3,2153,0xE0C3,0x018D,0x0006,0x6538,0xF38A,0x0000,0x0000,0x65EA
3_6DF9_000C_002,3,0x6DF9,12,0,2,2,21,52,1,0,3,1165,0xE0DE,0x012F,0x000C,0x6DF9,0xF3C9,0x0000,0x0000,0x6E1B
3_6DF9_000C_006,3,0x6DF9,12,0,6,6,66,146,1,0,3,1651,0xE0DA,0x013D,0x000C,0x6DF9,0xF3C9,0x0000,0x0000,0x6E4B
3_6DF9_000C_00C,3,0x6DF9,12,0,12,12,138,296,1,0,3,1164,0xE0D4,0x012F,0x000C,0x6DF9,0xF3C9,0x0000,0x0000,0x6E94
3_6DF9_000C_010,3,0x6DF9,12,0,16,16,186,396,1,0,3,1650,0xE0D0,0x013D,0x000C,0x6DF9,0xF3C9,0x0000,0x0000,0x6EC4
3_6DF9_000C_020,3,0x6DF9,12,0,32,32,378,796,1,0,3,1162,0xE0C0,0x012F,0x000C,0x6DF9,0xF3C9,0x0000,0x0000,0x6F84
0_20E8_000C_040,0,0x20E8,12,0,64,64,578,1228,1,0,2,4893,0xB878,0x0169,0x000C,0x20E8,0xF082,0x0000,0x0000,0x23F1
2_F0C9_0016_030,2,0xF0C9,22,0,48,48,794,1644,0,2,2,439,0x5828,0x0142,0x0016,0xF0C9,0xF283,0x03FF,0x0000,0x0000
2_F0C9_0016_031,2,0xF0C9,22,0,49,49,814,1685,0,2,2,449,0x5827,0x0141,0x0016,0xF0C9,0xF283,0x37BD,0x0000,0xF8DB
2_F0C9_0016_037,2,0xF0C9,22,0,55,55,940,1943,0,2,2,475,0x5B24,0x013C,0x0016,0xF0C9,0xF283,0x46F7,0x0000,0xF8E9
2_F0C9_0016_039,2,0xF0C9,22,0,57,57,982,2029,0,2,2,482,0x5C23,0x013B,0x0016,0xF0C9,0xF283,0x36B5,0x0000,0xF8E9
2_F0C9_0016_03B,2,0xF0C9,22,0,59,59,1024,2115,0,2,2,488,0x5D22,0x013A,0x0016,0xF0C9,0xF283,0x0673,0x0000,0xF8E9
2_F0C9_0016_03C,2,0xF0C9,22,0,60,60,1045,2158,0,2,2,494,0x5E22,0x0139,0x0016,0xF0C9,0xF283,0x6252,0x0000,0xF8DB
2_F0C9_0016_03F,2,0xF0C9,22,0,63,63,1108,2287,0,2,2,500,0x5F20,0x0137,0x0016,0xF0C9,0xF283,0x4210,0x0000,0xF8E9
2_F0C9_0016_040,2,0xF0C9,22,0,64,64,1129,2330,0,2,2,505,0x6020,0x0137,0x0016,0xF0C9,0xF283,0x01EF,0x0000,0xF8E9
2_F0C9_0016_042,2,0xF0C9,22,0,66,66,1173,2420,0,2,2,510,0x611F,0x0136,0x0016,0xF0C9,0xF283,0x71CE,0x0000,0xF8E9
2_F0C9_0016_043,2,0xF0C9,22,0,67,67,1195,2465,0,2,2,515,0x611E,0x0136,0x0016,0xF0C9,0xF283,0x1DAD,0x0000,0xF8E9
2_F0C9_0016_048,2,0xF0C9,22,0,72,72,1305,2690,0,2,2,524,0x641C,0x0134,0x0016,0xF0C9,0xF283,0x414A,0x0000,0xF8E9
2_F0C9_0016_04A,2,0xF0C9,22,0,74,74,1349,2780,0,2,2,528,0x651B,0x0133,0x0016,0xF0C9,0xF283,0x6929,0x0000,0xF8E9
2_F0C9_0016_04B,2,0xF0C9,22,0,75,75,1371,2825,0,2,2,532,0x651A,0x0132,0x0016,0xF0C9,0xF283,0x6108,0x0000,0xF8DB
2_F0C9_0016_04F,2,0xF0C9,22,0,79,79,1459,3005,0,2,2,542,0x6718,0x0131,0x0016,0xF0C9,0xF283,0x68C6,0x0000,0xF8DB
